AMAC,8.55,8.55
AMAG,13.63,17.80
AMAP,12.15,10.85
AMAR.OB,0.0395,0.03
AMAT,11.92,10.78
AMBO,6.70,6.85
AMBT,6.90,6.5201
AMBZ.OB,22.25,21.65
AMCC,6.31,7.46
AMCF,2.66,3.35
AMCG.OB,0.005,0
AMCGD.OB,0,0.0126
AMCN,2.80,3.33
AMCRY.PK,28.47,30.56
AMD,5.30,5.69
AME,38.01,42.84
AMED,10.06,11.87
AMEL.OB,0.15,0.094
AMG,88.49,94.57
AMG.V,0.22,0.15
AMGN,55.54,57.91
AMH.V,0.03,0.02
AMHD.PK,0.0002,0.0002
AMIN.OB,0.28,0.25
AMJ,36.81,36.90
AMK.V,0.055,0.05
AMKR,4.70,4.44
AMKT.OB,1.10,1.07
AML.V,0.07,0.05
AMLN,11.14,10.80
AMLP,16.01,15.95
AMLTF.PK,4.45,3.99
AMNB,18.66,18.55
AMNL.OB,1.40,1.15
AMNP.OB,0.0125,0.012
AMNW.PK,0.0007,0.001
AMOK.OB,0.08,0.06
AMOT,5.00,6.35
AMOV,24.32,23.63
AMP,44.09,45.91
AMPE,6.55,7.26
AMPL,0.442,0.36
AMPW.OB,0.272,0.30
AMR,2.50,0.32
AMRB,4.85,4.70
AMRC,10.21,11.88
AMRI,3.05,2.29
AMRN,8.99,6.98
AMRS,19.36,11.27
AMSC,3.95,3.97
AMSF,21.68,23.44
AMSG,24.56,26.08
AMSWA,7.65,8.44
AMT,56.92,59.00
AMTCP,4.24,3.9999
AMTD,16.22,16.29
AMTX.PK,0,0.80
AMTY.OB,0.39,0.37
AMU.V,0.04,0.04
AMWD,15.53,12.73
AMWK.PK,0.024,0.024
AMWW.PK,0.0031,0.0049
AMX,24.57,23.82
AMX.V,0.225,0.20
AMXA.MX,16.610,16.450
AMXL.MX,16.790,16.180
AMXVF.PK,1.2323,1.20
AMY.V,0.46,0.395
AMZG.OB,0.77,0.77
AMZN,212.105,192.29
AN,37.73,36.11
ANA.V,0.18,0.155
ANAC,6.14,5.03
ANAD,2.49,2.25
ANAT,68.15,71.70
ANCB,5.85,5.96
ANCI,0.53,0.3001
ANCUF.PK,29.79,28.65
ANCX,8.21,9.06
AND,13.10,12.30
ANDE,35.89,44.29
ANDS,3.675,0.00
ANEN,18.80,16.73
ANEWF.PK,22.03,20.70
ANF,74.24,47.91
ANF.V,4.90,5.79
ANFGF.PK,18.75,16.60
ANGN,4.62,4.55
ANGO,14.67,15.12
ANH,6.26,6.33
ANI.V,0.17,0.18
ANIK,6.00,8.02
ANLY,3.68,4.97
ANMCF.PK,0.241,0.333
ANN,26.33,23.46
ANNB,4.10,3.94
ANO,0.515,0.51
ANR,23.14,24.00
ANSS,52.94,61.97
ANTH,6.52,5.82
ANTP,1.75,1.95
ANTS.PK,0.0389,0.01
ANV,38.12,35.89
ANW,4.90,4.51
ANX,1.05,0.6175
ANZBY.PK,21.75,21.00
AOA,32.68,33.20
AOB,0.88,0.68
AOD,4.80,4.475
AOE.V,0.25,0.165
AOGN.PK,0.0022,0.0016
AOI,2.42,2.80
AOI.V,1.60,1.51
AOIFF.PK,1.5445,1.46
AOK,29.28,29.28
AOL,13.35,14.34
AOLS.OB,0.45,0.40
AOM,29.86,29.97
AOMFF.PK,38.85,34.52
AON,45.56,45.97
AONE,3.42,2.48
AONNY.PK,13.17,13.74
AOR,30.88,31.22
AOS,35.45,39.26
AOS.V,0.195,0.16
AOSL,8.44,8.76
AOT.V,1.11,1.14
AOX.V,0.455,0.42
AOXY.OB,0.0035,0.0027
AP,19.87,20.45
APA,94.13,99.44
APA.V,0.135,0.115
APAGF,78.00,79.45
APB,10.31,9.70
APBRF.PK,19.63,19.50
APC,77.37,81.27
APC.V,0.12,0.085
APD,83.23,83.75
APD.V,0.11,0.125
APDN.OB,0.07,0.068
APE.V,0.19,0.175
APEI,34.75,38.32
APF,15.08,14.575
APFC,9.16,8.04
APGA.OB,0.023,0.02
APH,46.55,45.33
APH.V,0.03,0.025
APHB.PK,0.079,0.115
APHY.PK,0.72,0.51
API,0.85,0.54
APII.PK,0.104,0.05
APKT,38.53,33.43
APL,34.33,34.80
APM.V,0.105,0.09
APNC.OB,2.60,2.35
