,WeekLow,RecentPrice,WeekHigh,Beta,DailyVolume3,DailyVolume10,WeekChange,WeekChangeWSP,MarketCapitalization,SharesOutstanding,FL,AnnualDividend,DividendYield,BookValue,Earningsttm,Earnings,Salesttm,Sales,Cash,PriceBook,PriceEarnings,PriceSales,EBITDA,Income,ProfitMargin,OperatingMargin,ReturnAssets,CurrentRatio,DebtEquity,TotalCash,SharesShortPD,SharesShort,PercentofFloat,ShortRatio,LastSplit,SharesADR,TermDebtEquityLong,ReturnEquity,DailyVolume,Company
140,14.5,21.01,21.75,0.15,11860000.0,22300000.0,687.0,278.0,52110000.0,2480000.0,1560000.0,44.0,209.0,11.63,1.4,0.33,18.03,45530000.0,1.8,1.81,1496.0,117.0,8950000.0,3540000.0,78.0,122.0,980.0,3.16,0.0,4480000.0,14500000.0,5400000.0,9.0,0.95,0.0,0.0,0.0,1285.0,15300000.0,AIND
141,5.35,9.13,16.875,1.98,4400000.0,2400000.0,-213.0,-404.0,14530000.0,1590000.0,7500000.0,0.0,0.0,3.35,0.55,0.03,7.77,12610000.0,1.27,2.72,1654.0,118.0,1330000.0,8950000.0,71.0,93.0,1374.0,4.17,0.0,2020000.0,6100000.0,7000000.0,8.0,1.03,0.0,0.0,0.0,1832.0,5900000.0,AINN
142,7.0,8.58,17.45,0.53,8140000.0,10100000.0,-47.0,-277.0,23110000.0,2690000.0,1290000.0,34.0,396.0,12.63,0.59,0.02,31.74,83550000.0,0.51,0.68,1454.0,27.0,5900000.0,1590000.0,19.0,46.0,213.0,3.88,57.0,0.0,70800000.0,67800000.0,55.0,10.26,0.0,0.0,0.0,464.0,6900000.0,AIR
143,2.875,4.4,4.94,0.31,2660000.0,5300000.0,548.0,173.0,3700000.0,8400000.0,6900000.0,0.0,0.0,3.78,0.46,0.2,9.94,8480000.0,0.12,1.17,959.0,44.0,1120000.0,3940000.0,46.0,69.0,535.0,1.63,76.0,99300000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1328.0,1300000.0,AIRM
144,1.3,1.67,9.625,0.0,7010000.0,3600000.0,-741.0,-804.0,5810000.0,3480000.0,1500000.0,0.0,0.0,3.39,-0.65,-0.22,1.05,3640000.0,2.36,0.49,0.0,158.0,-2940000.0,-2240000.0,-615.0,-820.0,-1633.0,7.78,3.0,8220000.0,2700000.0,2400000.0,2.0,0.46,0.0,0.0,0.0,-2057.0,5900000.0,AIRN
145,15.65,16.92,21.0,0.0,3050000.0,3200000.0,348.0,22.0,33230000.0,1960000.0,1620000.0,48.0,284.0,15.86,1.41,0.33,81.7,16300000000.0,0.71,1.07,1201.0,21.0,7750000.0,2800000.0,17.0,34.0,472.0,3.19,36.0,1400000.0,11000000.0,6200000.0,7.0,3.06,0.0,0.0,0.0,922.0,3600000.0,AIT
146,39.25,42.9,50.125,0.23,20800000.0,35400000.0,263.0,-43.0,31800000000.0,7410000.0,5190000.0,312.0,727.0,22.68,0.43,0.11,18.64,13400000000.0,1.83,1.89,10070.0,230.0,74530000.0,3080000.0,88.0,270.0,157.0,0.0,171.0,13540000.0,1330000.0,1240000.0,26.0,9.01,0.0,0.0,0.0,185.0,14800000.0,AIV
147,6.4,6.49,14.187999999999999,0.55,1370000.0,9000.0,-98.0,-317.0,5570000.0,8580000.0,5100000.0,56.0,863.0,15.28,-3.12,-2.25,64.96,54850000.0,1.35,0.42,0.0,10.0,1760000.0,-2660000.0,-48.0,-28.0,-555.0,0.61,143.0,1160000.0,7800000.0,7300000.0,15.0,8.67,0.0,0.0,0.0,-1808.0,9000.0,AIZ
148,21.875,37.25,37.25,0.18,52390000.0,97900000.0,806.0,369.0,31300000000.0,8420000.0,7910000.0,52.0,140.0,3.97,1.22,0.26,9.46,82780000.0,1.78,9.39,3058.0,394.0,15590000.0,10630000.0,128.0,168.0,1014.0,1.03,0.0,15020000.0,1250000.0,94600000.0,16.0,4.78,0.0,0.0,0.0,3416.0,26200000.0,AJG
149,0.2,0.2,5.625,2.01,4318.0,1000.0,-951.0,-963.0,76400000.0,3820000.0,2100000.0,0.0,0.0,5.93,-4.14,-1.02,34.68,13000000.0,0.46,0.03,0.0,1.0,4950000.0,-1550000.0,-111.0,-23.0,-893.0,0.41,422.0,1750000.0,10900000.0,10900000.0,52.0,27.25,0.0,0.0,0.0,-4746.0,4000.0,AJX
150,7.875,13.4,15.062999999999999,0.88,4740000.0,15400000.0,654.0,254.0,47030000.0,3510000.0,9600000.0,2.0,15.0,6.98,-0.82,-0.2,6.4,21830000.0,0.2,1.92,0.0,210.0,2060000.0,-2820000.0,-129.0,-251.0,-437.0,0.8,95.0,6900000.0,46500000.0,38700000.0,48.0,12.57,0.0,0.0,0.0,-1472.0,3700000.0,AK
151,2.52,3.6,60.0,0.0,1510000.0,1420000.0,-892.0,-918.0,41450000.0,11510000.0,5070000.0,0.0,0.0,1.02,-29.84,-0.91,1.52,14780000.0,2.32,3.54,0.0,237.0,-21300000000.0,-29200000000.0,0.0,0.0,-14213.0,3.61,257.0,26710000.0,1310000.0,1270000.0,258.0,7.45,0.0,0.0,0.0,-17388.0,1750000.0,AKAM
152,0.313,2.94,5.5,1.64,85210000.0,49300000.0,1343.0,775.0,18910000.0,6430000.0,4180000.0,0.0,0.0,-1.1,-0.95,0.0,2.81,16770000.0,0.04,0.0,0.0,104.0,-3230000.0,-5190000.0,-310.0,-254.0,-6382.0,0.26,0.0,2750000.0,3720000.0,2970000.0,89.0,4.63,0.0,0.0,0.0,0.0,80300000.0,AKLM
153,5.5,6.28,7.22,0.15,9682.0,1200000.0,457.0,104.0,21430000.0,3410000.0,1290000.0,48.0,764.0,5.4,0.88,0.28,3.29,9150000.0,0.61,1.16,714.0,191.0,5220000.0,2470000.0,336.0,349.0,586.0,0.0,137.0,2070000.0,7000.0,7000.0,1.0,1.17,0.0,0.0,0.0,1443.0,6000.0,AKR
154,1.03,3.5,10.812999999999999,0.77,5820000.0,1700000.0,-541.0,-652.0,6760000.0,1930000.0,9300000.0,0.0,0.0,1.08,-1.09,-0.33,2.5,4870000.0,0.01,3.24,0.0,140.0,-2960000.0,-2100000.0,-432.0,-639.0,-2376.0,0.49,226.0,9100000.0,13700000.0,13500000.0,15.0,3.91,0.0,0.0,0.0,-6192.0,3500000.0,AKRN
155,7.5,9.03,15.0,1.21,34330000.0,29000000.0,246.0,-56.0,97270000.0,10770000.0,8620000.0,48.0,532.0,11.66,0.42,0.02,38.95,42200000000.0,0.98,0.77,2160.0,23.0,42230000.0,4570000.0,11.0,46.0,90.0,1.73,114.0,10550000.0,2300000.0,2690000.0,27.0,8.02,0.0,0.0,0.0,354.0,28700000.0,AKS
156,3.0,6.17,17.438,0.92,3110000.0,2700000.0,-328.0,-491.0,11440000.0,1850000.0,1000000.0,0.0,0.0,0.58,-0.97,-0.27,0.08,1410000.0,0.21,10.68,0.0,7902.0,-1730000.0,-1750000.0,0.0,0.0,-8494.0,3.08,0.0,3870000.0,11700000.0,8300000.0,12.0,3.77,0.0,0.0,0.0,-9984.0,3100000.0,AKSY
157,31.0,40.96,54.5,0.78,5880000.0,6500000.0,206.0,-86.0,23400000000.0,57200000.0,56620000.0,0.0,0.0,4.36,1.57,0.41,22.94,13200000000.0,1.16,9.39,2609.0,179.0,14600000000.0,90170000.0,61.0,111.0,696.0,1.32,192.0,66130000.0,16300000.0,15500000.0,0.0,3.02,0.0,0.5,0.0,3859.0,5400000.0,AKZOY
158,10.53,10.95,68.313,1.59,1310000.0,1320000.0,-775.0,-830.0,13500000000.0,12300000000.0,12000000000.0,0.0,0.0,8.82,-1.79,-2.52,24.14,28200000000.0,2.58,1.24,0.0,45.0,15700000000.0,-20100000000.0,-74.0,-5.0,-551.0,1.85,86.0,31800000000.0,5960000.0,6420000.0,5.0,4.61,0.0,1.0,0.0,-1636.0,1290000.0,ALA
159,18.75,31.08,34.99,0.42,9682.0,1200000.0,947.0,476.0,36790000.0,1180000.0,9100000.0,92.0,296.0,15.44,2.2,0.58,15.2,17730000.0,9.54,2.01,1412.0,204.0,0.0,2560000.0,145.0,0.0,108.0,0.0,0.0,11290000.0,1100000.0,3000.0,1.0,1.83,0.0,0.0,0.87,1532.0,6000.0,ALAB
160,4.04,4.9,68.0,0.0,8818.0,6000.0,-777.0,-791.0,8080000.0,1650000.0,1650000.0,0.0,0.0,18.59,1.32,0.18,10.12,39820000.0,3.74,0.26,370.0,48.0,5430000.0,3440000.0,87.0,165.0,1069.0,2.17,5.0,0.0,7700000.0,1900000.0,5.0,5.92,0.0,1.0,0.0,1728.0,1300000.0,ALAO
161,16.5,18.71,25.688000000000002,0.9,8670000.0,15100000.0,142.0,-135.0,85830000.0,4590000.0,1790000.0,52.0,278.0,12.61,1.65,0.32,19.11,89160000.0,0.17,1.48,1137.0,98.0,18480000.0,7680000.0,86.0,124.0,783.0,2.18,19.0,7890000.0,17800000.0,17300000.0,10.0,3.12,0.0,0.0,0.0,1379.0,5700000.0,ALB
